"date","lip","lcpi","lpcom","unemp","ffr","gs1","ebp","shock_wieland","lip_lag1","lip_lag2","unemp_lag1","unemp_lag2","lcpi_lag1","lcpi_lag2","lpcom_lag1","lpcom_lag2","ffr_lag1","ffr_lag2","shock_wieland_lag1","dep_lead","shock_bauer","shock_bs_lag1","shock_bauer_lag1","shock_bauer_lag2"
1993-11-01,4.19222114297018,4.98360662170834,477.912349311153,6.6,3.02,3.58,NA,NA,4.18757682707994,4.18013839274721,6.8,6.7,4.98086313576259,4.97673374242057,477.996347636125,477.659930161562,2.99,3.09,NA,4.42397199797908,-0.00319536127745578,0,0,0.011333352171763
1993-12-01,4.19800012527389,4.98565930802608,477.575648656363,6.5,2.96,3.61,NA,NA,4.19222114297018,4.18757682707994,6.6,6.8,4.98360662170834,4.98086313576259,477.912349311153,477.996347636125,3.02,2.99,NA,4.42824205847085,-0.00586414250307051,-0.00319536127745578,-0.00319536127745578,0
1994-01-01,4.20109061757634,4.98565930802608,477.996347636125,6.6,3.05,3.54,NA,NA,4.19800012527389,4.19222114297018,6.5,6.6,4.98565930802608,4.98360662170834,477.575648656363,477.912349311153,2.96,3.02,NA,4.4326769724091,0,-0.00586414250307051,-0.00586414250307051,-0.00319536127745578
1994-02-01,4.20173152325188,4.98838968514894,478.164132910387,6.6,3.25,3.87,NA,NA,4.20109061757634,4.19800012527389,6.6,6.5,4.98565930802608,4.98565930802608,477.996347636125,477.575648656363,3.05,2.96,NA,4.43446015375811,0.151723487349919,0,0,-0.00586414250307051
1994-03-01,4.2116889831826,4.99111262760739,478.498861256393,6.5,3.34,4.32,NA,NA,4.20173152325188,4.20109061757634,6.6,6.6,4.98838968514894,4.98565930802608,478.164132910387,477.996347636125,3.25,3.05,NA,4.43487996157768,-0.0674824658773531,0.151723487349919,0.151723487349919,0
1994-04-01,4.21760442449775,4.99179220629478,478.498861256393,6.4,3.56,4.82,NA,NA,4.2116889831826,4.20173152325188,6.5,6.6,4.99111262760739,4.98838968514894,478.498861256393,478.164132910387,3.34,3.25,NA,4.43833489556954,0.0707252788306593,-0.0674824658773531,-0.0674824658773531,0.151723487349919
1994-05-01,4.22225393084413,4.99382817577987,478.665806203347,6.1,4.01,5.31,NA,NA,4.21760442449775,4.2116889831826,6.4,6.5,4.99179220629478,4.99111262760739,478.498861256393,478.498861256393,3.56,3.34,NA,4.4448453183635,-0.0728576310606154,0.0707252788306593,0.0707252788306593,-0.0674824658773531
1994-06-01,4.22894829634957,4.99653636971675,479.164975293071,6.1,4.25,5.27,NA,NA,4.22225393084413,4.21760442449775,6.1,6.4,4.99382817577987,4.99179220629478,478.665806203347,478.498861256393,4.01,3.56,NA,4.4388900744577,0,-0.0728576310606154,-0.0728576310606154,0.0707252788306593
1994-07-01,4.23021051929583,4.99991133073328,479.330812810349,6.1,4.26,5.48,NA,NA,4.22894829634957,4.22225393084413,6.1,6.1,4.99653636971675,4.99382817577987,479.164975293071,478.665806203347,4.25,4.01,NA,4.43490960236103,-0.012934978672112,0,0,-0.0728576310606154
1994-08-01,4.23683032785218,5.00394630594546,479.744207363521,6,4.47,5.56,NA,NA,4.23021051929583,4.22894829634957,6.1,6.1,4.99991133073328,4.99653636971675,479.330812810349,479.164975293071,4.26,4.25,NA,4.45529568360133,0.0056280857201784,-0.012934978672112,-0.012934978672112,0
1994-09-01,4.23979320318403,5.00595770454514,479.579054559674,5.9,4.73,5.76,NA,NA,4.23683032785218,4.23021051929583,6,6.1,5.00394630594546,4.99991133073328,479.744207363521,479.330812810349,4.47,4.26,NA,4.45437404008193,-0.020163896840126,0.0056280857201784,0.0056280857201784,-0.012934978672112
1994-10-01,4.24788934424464,5.00662727269872,479.496375762075,5.8,4.76,6.11,NA,NA,4.23979320318403,4.23683032785218,5.9,6,5.00595770454514,5.00394630594546,479.579054559674,479.744207363521,4.73,4.47,NA,4.4611958840707,0,-0.020163896840126,-0.020163896840126,0.0056280857201784
1994-11-01,4.25460227041822,5.00930107108312,479.99142627806,5.6,5.29,6.54,NA,NA,4.24788934424464,4.23979320318403,5.8,5.9,5.00662727269872,5.00595770454514,479.496375762075,479.579054559674,4.76,4.73,NA,4.46027735307791,0.0353516039428918,0,0,-0.020163896840126
1994-12-01,4.26447122935775,5.01130173863942,480.320103648723,5.5,5.45,7.14,NA,NA,4.25460227041822,4.24788934424464,5.6,5.8,5.00930107108312,5.00662727269872,479.99142627806,479.496375762075,5.29,4.76,NA,4.46431489612634,-0.0250987193471514,0.0353516039428918,0.0353516039428918,0
1995-01-01,4.2663842748851,5.01396308418893,481.137101657199,5.6,5.53,7.05,NA,NA,4.26447122935775,4.25460227041822,5.5,5.6,5.01130173863942,5.00930107108312,480.320103648723,479.99142627806,5.45,5.29,NA,4.46843939502832,0,-0.0250987193471514,-0.0250987193471514,0.0353516039428918
1995-02-01,4.26515287300258,5.0166173657738,481.624115606803,5.4,5.92,6.7,NA,NA,4.2663842748851,4.26447122935775,5.6,5.5,5.01396308418893,5.01130173863942,481.137101657199,480.320103648723,5.53,5.45,NA,4.47421832066336,0.044228314712937,0,0,-0.0250987193471514
1995-03-01,4.26661017147453,5.01860346374543,481.94747886351,5.4,5.98,6.43,NA,NA,4.26515287300258,4.2663842748851,5.4,5.6,5.0166173657738,5.01396308418893,481.624115606803,481.137101657199,5.92,5.53,NA,4.47634200163414,0.00245882066722166,0.044228314712937,0.044228314712937,0
1995-04-01,4.26484373140203,5.02256386496153,482.510860635335,5.8,6.05,6.27,NA,NA,4.26661017147453,4.26515287300258,5.4,5.4,5.01860346374543,5.0166173657738,481.94747886351,481.624115606803,5.98,5.92,NA,4.47856560466077,0,0.00245882066722166,0.00245882066722166,0.044228314712937
1995-05-01,4.26969325388696,5.02453819926525,482.751341713153,5.6,6.01,6,NA,NA,4.26484373140203,4.26661017147453,5.8,5.4,5.02256386496153,5.01860346374543,482.510860635335,481.94747886351,6.05,5.98,NA,4.4846768557994,-0.00291362409887276,0,0,0.00245882066722166
1995-06-01,4.27294671058426,5.02650864325255,483.071086190202,5.6,6,5.64,NA,NA,4.26969325388696,4.26484373140203,5.6,5.8,5.02453819926525,5.02256386496153,482.751341713153,482.510860635335,6.01,6.05,NA,4.48402237080493,0,-0.00291362409887276,-0.00291362409887276,0
1995-07-01,4.2687655470821,5.02782011885036,483.071086190202,5.7,5.85,5.59,NA,NA,4.27294671058426,4.26969325388696,5.6,5.6,5.02650864325255,5.02453819926525,483.071086190202,482.751341713153,6,6.01,NA,4.4898693172051,-0.227952304450019,0,0,-0.00291362409887276
1995-08-01,4.2818236294978,5.02978411293502,482.911341747287,5.7,5.74,5.75,NA,NA,4.2687655470821,4.27294671058426,5.7,5.6,5.02782011885036,5.02650864325255,483.071086190202,483.071086190202,5.85,6,NA,4.49424644647927,0.0618298256939425,-0.227952304450019,-0.227952304450019,0
1995-09-01,4.28571257615189,5.03109130266364,482.9912458666,5.6,5.8,5.62,NA,NA,4.2818236294978,4.2687655470821,5.7,5.7,5.02978411293502,5.02782011885036,482.911341747287,483.071086190202,5.74,5.85,NA,4.49010046595933,0.061415652794829,0.0618298256939425,0.0618298256939425,-0.227952304450019
1995-10-01,4.28404990277751,5.03370056702725,483.071086190202,5.5,5.76,5.59,NA,NA,4.28571257615189,4.2818236294978,5.6,5.7,5.03109130266364,5.02978411293502,482.9912458666,482.911341747287,5.8,5.74,NA,4.50281514935009,0,0.061415652794829,0.061415652794829,0.0618298256939425
1995-11-01,4.28657519489284,5.03500265054455,483.150862819882,5.6,5.8,5.43,NA,NA,4.28404990277751,4.28571257615189,5.5,5.6,5.03370056702725,5.03109130266364,483.071086190202,482.9912458666,5.76,5.8,NA,4.50813932666348,0.0345323240562514,0,0,0.061415652794829
1995-12-01,4.28996342774312,5.03630304084483,483.38981155962,5.6,5.6,5.31,NA,NA,4.28657519489284,4.28404990277751,5.6,5.5,5.03500265054455,5.03370056702725,483.150862819882,483.071086190202,5.8,5.76,NA,4.51610287883984,-0.0401247131815172,0.0345323240562514,0.0345323240562514,0
1996-01-01,4.28456814891191,5.04148775757902,483.866002935645,5.6,5.56,5.09,NA,NA,4.28996342774312,4.28657519489284,5.6,5.6,5.03630304084483,5.03500265054455,483.38981155962,483.150862819882,5.6,5.8,NA,4.51534612984973,-0.0380589648597805,-0.0401247131815172,-0.0401247131815172,0.0345323240562514
1996-02-01,4.29892623619146,5.04342511691925,483.786795010711,5.5,5.22,4.94,NA,NA,4.28456814891191,4.28996342774312,5.6,5.6,5.04148775757902,5.03630304084483,483.866002935645,483.38981155962,5.56,5.6,NA,4.5187895191499,0,-0.0380589648597805,-0.0380589648597805,-0.0401247131815172
1996-03-01,4.29747722455517,5.04664573161929,483.945148171276,5.5,5.31,5.34,NA,NA,4.29892623619146,4.28456814891191,5.5,5.6,5.04342511691925,5.04148775757902,483.786795010711,483.866002935645,5.22,5.56,NA,4.5226903442478,-0.0125462319932131,0,0,-0.0380589648597805
1996-04-01,4.30742565639722,5.05049682752139,484.733174313806,5.6,5.22,5.54,NA,NA,4.29747722455517,4.29892623619146,5.5,5.5,5.04664573161929,5.04342511691925,483.945148171276,483.786795010711,5.31,5.22,NA,4.52900055160701,0,-0.0125462319932131,-0.0125462319932131,0
1996-05-01,4.31500770653537,5.05241682811121,485.281120890269,5.6,5.24,5.64,NA,NA,4.30742565639722,4.29747722455517,5.6,5.5,5.05049682752139,5.04664573161929,484.733174313806,483.945148171276,5.22,5.31,NA,4.53189709599248,0.0199983318270619,0,0,-0.0125462319932131
1996-06-01,4.3224438137444,5.05433314936197,485.203026391962,5.3,5.27,5.81,NA,NA,4.31500770653537,4.30742565639722,5.6,5.6,5.05241682811121,5.05049682752139,485.281120890269,484.733174313806,5.24,5.22,NA,4.53261884780466,0,0.0199983318270619,0.0199983318270619,0
1996-07-01,4.32245973452261,5.05624580534831,485.203026391962,5.5,5.4,5.85,NA,NA,4.3224438137444,4.31500770653537,5.3,5.6,5.05433314936197,5.05241682811121,485.203026391962,485.281120890269,5.27,5.24,NA,4.53084849869122,-0.0395034822469918,0,0,0.0199983318270619
1996-08-01,4.32751368908328,5.05751887999511,485.437127162159,5.1,5.22,5.67,NA,NA,4.32245973452261,4.3224438137444,5.5,5.3,5.05624580534831,5.05433314936197,485.203026391962,485.203026391962,5.4,5.27,NA,4.52819194470404,0.0112198689652399,-0.0395034822469918,-0.0395034822469918,0
1996-09-01,4.33375770963573,5.06069449396899,485.359154448657,5.2,5.3,5.83,NA,NA,4.32751368908328,4.32245973452261,5.1,5.5,5.05751887999511,5.05624580534831,485.437127162159,485.203026391962,5.22,5.4,NA,4.53241345434373,-0.0854509447497498,0.0112198689652399,0.0112198689652399,-0.0395034822469918
1996-10-01,4.33356747821535,5.06386005533355,485.203026391962,5.2,5.24,5.55,NA,NA,4.33375770963573,4.32751368908328,5.2,5.1,5.06069449396899,5.05751887999511,485.359154448657,485.437127162159,5.3,5.22,NA,4.52872101382469,0,-0.0854509447497498,-0.0854509447497498,0.0112198689652399
1996-11-01,4.34247076536205,5.06701562753236,485.359154448657,5.4,5.31,5.42,NA,NA,4.33356747821535,4.33375770963573,5.2,5.2,5.06386005533355,5.06069449396899,485.203026391962,485.359154448657,5.24,5.3,NA,4.52894119683651,-0.0250786319710852,0,0,-0.0854509447497498
1996-12-01,4.34869216355693,5.06953293534374,486.05872978526,5.4,5.29,5.47,9.55,NA,4.34247076536205,4.33356747821535,5.4,5.2,5.06701562753236,5.06386005533355,485.359154448657,485.203026391962,5.31,5.24,NA,4.52553914356879,0.00179361672508848,-0.0250786319710852,-0.0250786319710852,0
1997-01-01,4.35045211473775,5.07141676635611,486.52240913224,5.3,5.25,5.61,9.49,NA,4.34869216355693,4.34247076536205,5.4,5.4,5.06953293534374,5.06701562753236,486.05872978526,485.359154448657,5.29,5.31,NA,4.52060091553649,0,0.00179361672508848,0.00179361672508848,-0.0250786319710852
1997-02-01,4.36214912957443,5.07329705522097,485.592890433527,5.2,5.19,5.53,9.34,NA,4.35045211473775,4.34869216355693,5.3,5.4,5.07141676635611,5.06953293534374,486.52240913224,486.05872978526,5.25,5.29,NA,4.5139875760351,-0.0165139974655085,0,0,0.00179361672508848
1997-03-01,4.3684308798294,5.07392303333217,484.654650556336,5.2,5.39,5.8,9.78,NA,4.36214912957443,4.35045211473775,5.2,5.3,5.07329705522097,5.07141676635611,485.592890433527,486.52240913224,5.19,5.25,NA,4.51150215711557,0.048005873188183,-0.0165139974655085,-0.0165139974655085,0
1997-04-01,4.3692554288915,5.07454861983991,484.418708645859,5.1,5.51,5.99,9.67,NA,4.3684308798294,4.36214912957443,5.2,5.2,5.07392303333217,5.07329705522097,484.654650556336,485.592890433527,5.39,5.19,NA,4.50798064128336,0,0.048005873188183,0.048005873188183,-0.0165139974655085
1997-05-01,4.37487109475171,5.07454861983991,484.733174313806,4.9,5.5,5.87,9.35,NA,4.3692554288915,4.3684308798294,5.1,5.2,5.07454861983991,5.07392303333217,484.418708645859,484.654650556336,5.51,5.39,NA,4.50270214974215,-0.0630901828119603,0,0,0.048005873188183
1997-06-01,4.37948716294329,5.07642303463426,484.576065090602,5,5.56,5.69,9.23,NA,4.37487109475171,4.3692554288915,4.9,5.1,5.07454861983991,5.07454861983991,484.733174313806,484.418708645859,5.5,5.51,NA,4.4973744854507,0,-0.0630901828119603,-0.0630901828119603,0
1997-07-01,4.38784219149456,5.07767069543241,484.339937472034,4.9,5.52,5.54,8.82,NA,4.37948716294329,4.37487109475171,5,4.9,5.07642303463426,5.07454861983991,484.576065090602,484.733174313806,5.56,5.5,NA,4.49127558057851,0.0055715916929042,0,0,-0.0630901828119603
1997-08-01,4.39793074123117,5.08016135674487,484.576065090602,4.8,5.54,5.56,9.04,NA,4.38784219149456,4.37948716294329,4.9,5,5.07767069543241,5.07642303463426,484.339937472034,484.576065090602,5.52,5.56,NA,4.49039886057608,0.0027260159040223,0.0055715916929042,0.0055715916929042,0
1997-09-01,4.40711794826025,5.08264583007253,484.811636459848,4.9,5.54,5.52,8.82,NA,4.39793074123117,4.38784219149456,4.8,4.9,5.08016135674487,5.07767069543241,484.576065090602,484.339937472034,5.54,5.52,NA,4.48497687294549,-0.0073151129432567,0.0027260159040223,0.0027260159040223,0.0055715916929042
1997-10-01,4.41601251612704,5.08450514266271,485.046654194343,4.7,5.5,5.46,8.97,NA,4.40711794826025,4.39793074123117,4.9,4.8,5.08264583007253,5.08016135674487,484.811636459848,484.576065090602,5.54,5.54,NA,4.48192966028715,0,-0.0073151129432567,-0.0073151129432567,0.0027260159040223
1997-11-01,4.42397199797908,5.08574276658306,485.12487085848,4.6,5.52,5.46,8.91,NA,4.41601251612704,4.40711794826025,4.7,4.9,5.08450514266271,5.08264583007253,485.046654194343,484.811636459848,5.5,5.54,NA,4.47604052010613,-0.0305083496640568,0,0,-0.0073151129432567
1997-12-01,4.42824205847085,5.08636100462439,484.261104200313,4.7,5.5,5.53,8.85,NA,4.42397199797908,4.41601251612704,4.6,4.7,5.08574276658306,5.08450514266271,485.12487085848,485.046654194343,5.52,5.5,NA,4.47565130389389,-0.0201013198165704,-0.0305083496640568,-0.0305083496640568,0
1998-01-01,4.4326769724091,5.08759633523238,483.150862819882,4.6,5.56,5.24,8.64,NA,4.42824205847085,4.42397199797908,4.7,4.6,5.08636100462439,5.08574276658306,484.261104200313,485.12487085848,5.5,5.52,NA,4.48258890715261,0,-0.0201013198165704,-0.0201013198165704,-0.0305083496640568
1998-02-01,4.43446015375811,5.08759633523238,482.83137373023,4.6,5.51,5.31,8.65,3.47424,4.4326769724091,4.42824205847085,4.6,4.7,5.08759633523238,5.08636100462439,483.150862819882,484.261104200313,5.56,5.5,NA,4.48252560213318,0.0139296307189376,0,0,-0.0201013198165704
1998-03-01,4.43487996157768,5.08759633523238,482.591085268599,4.7,5.49,5.39,8.66,-0.78982,4.43446015375811,4.4326769724091,4.6,4.6,5.08759633523238,5.08759633523238,482.83137373023,483.150862819882,5.51,5.56,3.47424,4.49005670888736,-0.00699601841681412,0.0139296307189376,0.0139296307189376,0
1998-04-01,4.43833489556954,5.08883014168131,482.751341713153,4.3,5.45,5.38,8.82,NA,4.43487996157768,4.43446015375811,4.7,4.6,5.08759633523238,5.08759633523238,482.591085268599,482.83137373023,5.49,5.51,-0.78982,4.49480494533826,0,-0.00699601841681412,-0.00699601841681412,0.0139296307189376
1998-05-01,4.4448453183635,5.09129319711371,482.911341747287,4.4,5.49,5.44,8.94,-3.94052,4.43833489556954,4.43487996157768,4.3,4.7,5.08883014168131,5.08759633523238,482.751341713153,482.591085268599,5.45,5.49,NA,4.49908496334914,-0.0106320966671117,0,0,-0.00699601841681412
1998-06-01,4.4388900744577,5.09252245356844,482.671245593533,4.5,5.56,5.41,9.04,NA,4.4448453183635,4.43833489556954,4.4,4.3,5.09129319711371,5.08883014168131,482.911341747287,482.751341713153,5.49,5.45,-3.94052,4.5072662452924,0,-0.0106320966671117,-0.0106320966671117,0
1998-07-01,4.43490960236103,5.09497644253001,482.751341713153,4.5,5.54,5.36,9.06,1.04754,4.4388900744577,4.4448453183635,4.5,4.4,5.09252245356844,5.09129319711371,482.671245593533,482.911341747287,5.56,5.49,NA,4.50693533349502,0.0109614604189549,0,0,-0.0106320966671117
1998-08-01,4.45529568360133,5.0962011824259,482.189316949938,4.5,5.55,5.21,10.38,1.21208,4.43490960236103,4.4388900744577,4.5,4.5,5.09497644253001,5.09252245356844,482.751341713153,482.671245593533,5.54,5.56,1.04754,4.50590770612533,0.0207859320609037,0.0109614604189549,0.0109614604189549,0
1998-09-01,4.45437404008193,5.09681299033731,481.86673602505,4.6,5.51,4.71,10.48,5.83363,4.45529568360133,4.43490960236103,4.5,4.5,5.0962011824259,5.09497644253001,482.189316949938,482.751341713153,5.55,5.54,1.21208,4.50686582810308,0.0504317900601822,0.0207859320609037,0.0207859320609037,0.0109614604189549
1998-10-01,4.4611958840707,5.09925648574978,482.028156560504,4.5,5.07,4.12,11.17,-16.10447,4.45437404008193,4.45529568360133,4.6,4.5,5.09681299033731,5.0962011824259,481.86673602505,482.189316949938,5.51,5.55,5.83363,4.50423099297374,-0.234075646688236,0.0504317900601822,0.0504317900601822,0.0207859320609037
1998-11-01,4.46027735307791,5.10047599809605,481.705054502359,4.4,4.83,4.53,10.29,-6.77958,4.4611958840707,4.45437404008193,4.5,4.6,5.09925648574978,5.09681299033731,482.028156560504,481.86673602505,5.07,5.51,-16.10447,4.509701693653,-0.0117311987873191,-0.234075646688236,-0.234075646688236,0.0504317900601822
1998-12-01,4.46431489612634,5.10230248262208,481.055701571304,4.4,4.68,4.52,10.53,-3.49639,4.46027735307791,4.4611958840707,4.4,4.5,5.10047599809605,5.09925648574978,481.705054502359,482.028156560504,4.83,5.07,-6.77958,4.50414027969071,0.00654461324451419,-0.0117311987873191,-0.0117311987873191,-0.234075646688236
1999-01-01,4.46843939502832,5.10412563718359,481.137101657199,4.3,4.63,4.51,10.44,NA,4.46431489612634,4.46027735307791,4.4,4.4,5.10230248262208,5.10047599809605,481.055701571304,481.705054502359,4.68,4.83,-3.49639,4.51236277165182,0,0.00654461324451419,0.00654461324451419,-0.0117311987873191
1999-02-01,4.47421832066336,5.10412563718359,480.647704269313,4.4,4.76,4.7,10.69,0.62708,4.46843939502832,4.46431489612634,4.3,4.4,5.10412563718359,5.10230248262208,481.137101657199,481.055701571304,4.63,4.68,NA,4.51360847189964,-0.00659961707041653,0,0,0.00654461324451419
1999-03-01,4.47634200163414,5.10473261747537,480.892702350211,4.2,4.81,4.78,10.63,-0.5637,4.47421832066336,4.46843939502832,4.4,4.3,5.10412563718359,5.10412563718359,480.647704269313,481.137101657199,4.76,4.63,0.62708,4.51086609990171,-0.0370987428242264,-0.00659961707041653,-0.00659961707041653,0
1999-04-01,4.47856560466077,5.1113851971964,481.705054502359,4.3,4.74,4.69,10.23,NA,4.47634200163414,4.47421832066336,4.2,4.4,5.10473261747537,5.10412563718359,480.892702350211,480.647704269313,4.81,4.76,-0.5637,4.50458823478324,0,-0.0370987428242264,-0.0370987428242264,-0.00659961707041653
1999-05-01,4.4846768557994,5.11198778835654,482.591085268599,4.2,4.74,4.85,10.6,-2.7014,4.47856560466077,4.47634200163414,4.3,4.2,5.1113851971964,5.10473261747537,481.705054502359,480.892702350211,4.74,4.81,NA,4.50424426739813,0.10948317381528,0,0,-0.0370987428242264
1999-06-01,4.48402237080493,5.11198778835654,482.9912458666,4.3,4.76,5.1,10.81,-4.64378,4.4846768557994,4.47856560466077,4.2,4.3,5.11198778835654,5.1113851971964,482.591085268599,481.705054502359,4.74,4.74,-2.7014,4.50556640184263,-0.0933523894617063,0.10948317381528,0.10948317381528,0
1999-07-01,4.4898693172051,5.11619578975675,483.38981155962,4.3,4.99,5.03,10.78,NA,4.48402237080493,4.4846768557994,4.3,4.2,5.11198778835654,5.11198778835654,482.9912458666,482.591085268599,4.76,4.74,-4.64378,4.51071554011023,0,-0.0933523894617063,-0.0933523894617063,0.10948317381528
1999-08-01,4.49424644647927,5.11859243560135,484.339937472034,4.2,5.07,5.2,11.1,4.43403,4.4898693172051,4.48402237080493,4.3,4.3,5.11619578975675,5.11198778835654,483.38981155962,482.9912458666,4.99,4.76,NA,4.50858549433848,-0.0216055679078235,0,0,-0.0933523894617063
1999-09-01,4.49010046595933,5.12277279403311,485.203026391962,4.2,5.22,5.25,11.22,NA,4.49424644647927,4.4898693172051,4.2,4.3,5.11859243560135,5.11619578975675,484.339937472034,483.38981155962,5.07,4.99,4.43403,4.51504742821488,0,-0.0216055679078235,-0.0216055679078235,0
1999-10-01,4.50281514935009,5.12455904041457,484.968376303849,4.1,5.2,5.43,11.41,-4.96524,4.49010046595933,4.49424644647927,4.2,4.2,5.12277279403311,5.11859243560135,485.203026391962,484.339937472034,5.22,5.07,NA,4.51639252276019,0.0862417445183569,0,0,-0.0216055679078235
1999-11-01,4.50813932666348,5.12634210180823,485.437127162159,4.1,5.42,5.55,11.26,7.49449,4.50281514935009,4.49010046595933,4.1,4.2,5.12455904041457,5.12277279403311,484.968376303849,485.203026391962,5.2,5.22,-4.96524,4.52316263260218,0.0590271318510179,0.0862417445183569,0.0862417445183569,0
1999-12-01,4.51610287883984,5.12871458216186,485.046654194343,4,5.3,5.84,11.34,1.7379,4.50813932666348,4.50281514935009,4.1,4.1,5.12634210180823,5.12455904041457,485.437127162159,484.968376303849,5.42,5.2,7.49449,4.52366941585793,0.0209432323304494,0.0590271318510179,0.0590271318510179,0.0862417445183569
2000-01-01,4.51534612984973,5.13167228913909,485.437127162159,4,5.45,6.12,11.62,NA,4.51610287883984,4.50813932666348,4,4.1,5.12871458216186,5.12634210180823,485.046654194343,485.437127162159,5.3,5.42,1.7379,4.52533445689301,0,0.0209432323304494,0.0209432323304494,0.0590271318510179
2000-02-01,4.5187895191499,5.13579843705026,486.599480426999,4.1,5.73,6.22,11.73,-6.0016,4.51534612984973,4.51610287883984,4,4,5.13167228913909,5.12871458216186,485.437127162159,485.046654194343,5.45,5.3,NA,4.53151826367399,-0.0224310866664901,0,0,0.0209432323304494
2000-03-01,4.5226903442478,5.14166355650266,487.36694390231,4,5.85,6.22,12.08,-3.13134,4.5187895191499,4.51534612984973,4.1,4,5.13579843705026,5.13167228913909,486.599480426999,485.437127162159,5.73,5.45,-6.0016,4.52760640323973,0.00781521539967673,-0.0224310866664901,-0.0224310866664901,0
2000-04-01,4.52900055160701,5.14107859012155,487.290462063018,3.8,6.02,6.15,12.41,NA,4.5226903442478,4.5187895191499,4,4.1,5.14166355650266,5.13579843705026,487.36694390231,486.599480426999,5.85,5.73,-3.13134,4.53147735841916,0,0.00781521539967673,0.00781521539967673,-0.0224310866664901
2000-05-01,4.53189709599248,5.14283246370764,487.976701889122,4,6.27,6.33,12.71,4.00334,4.52900055160701,4.5226903442478,3.8,4,5.14107859012155,5.14166355650266,487.290462063018,487.36694390231,6.02,5.85,NA,4.53886477148004,0.0453039340061478,0,0,0.00781521539967673
2000-06-01,4.53261884780466,5.14865659199363,489.634614769413,4,6.53,6.17,12.42,-1.95004,4.53189709599248,4.52900055160701,4,3.8,5.14283246370764,5.14107859012155,487.976701889122,487.290462063018,6.27,6.02,4.00334,4.53114790247069,-0.0219771045135662,0.0453039340061478,0.0453039340061478,0
2000-07-01,4.53084849869122,5.15155598515263,489.55984841079,4,6.54,6.08,12.47,NA,4.53261884780466,4.53189709599248,4,4,5.14865659199363,5.14283246370764,489.634614769413,487.976701889122,6.53,6.27,-1.95004,4.53849819061199,0,-0.0219771045135662,-0.0219771045135662,0.0453039340061478
2000-08-01,4.52819194470404,5.15155598515263,488.95969657192,4.1,6.5,6.18,12.43,1.69413,4.53084849869122,4.53261884780466,4,4,5.15155598515263,5.14865659199363,489.55984841079,489.634614769413,6.54,6.53,NA,4.53935191298398,0.0293645229686098,0,0,-0.0219771045135662
2000-09-01,4.53241345434373,5.15675380222625,490.305008341632,3.9,6.52,6.13,12.72,NA,4.52819194470404,4.53084849869122,4.1,4,5.15155598515263,5.15155598515263,488.95969657192,489.55984841079,6.5,6.54,1.69413,4.54047485255612,0,0.0293645229686098,0.0293645229686098,0
2000-10-01,4.52872101382469,5.15848042136024,490.823336047817,3.9,6.51,6.01,13.67,-0.02989,4.53241345434373,4.52819194470404,3.9,4.1,5.15675380222625,5.15155598515263,490.305008341632,488.95969657192,6.52,6.5,NA,4.54933501392452,0.0559553043224644,0,0,0.0293645229686098
2000-11-01,4.52894119683651,5.1602040644184,490.527477843843,3.9,6.51,6.09,14.61,-1.21306,4.52872101382469,4.53241345434373,3.9,3.9,5.15848042136024,5.15675380222625,490.823336047817,490.305008341632,6.51,6.52,-0.02989,4.55178523192061,0.0191296699958033,0.0559553043224644,0.0559553043224644,0
2000-12-01,4.52553914356879,5.1624976434055,491.412439371541,3.9,6.4,5.6,14.36,6.35143,4.52894119683651,4.52872101382469,3.9,3.9,5.1602040644184,5.15848042136024,490.527477843843,490.823336047817,6.51,6.51,-1.21306,4.55956070806884,0.0516589332334994,0.0191296699958033,0.0191296699958033,0.0559553043224644
2001-01-01,4.52060091553649,5.16820868120102,494.16424226093,4.2,5.98,4.81,12.9,-24.5656886090834,4.52553914356879,4.52894119683651,3.9,3.9,5.1624976434055,5.1602040644184,491.412439371541,490.527477843843,6.4,6.51,6.35143,4.56308176488811,-0.090010094236995,0.0516589332334994,0.0516589332334994,0.0191296699958033
2001-02-01,4.5139875760351,5.17048399503815,492.289637978825,4.2,5.49,4.68,12.55,NA,4.52060091553649,4.52553914356879,4.2,3.9,5.16820868120102,5.1624976434055,494.16424226093,491.412439371541,5.98,6.4,-24.5656886090834,4.57027745359989,0,-0.090010094236995,-0.090010094236995,0.0516589332334994
2001-03-01,4.51150215711557,5.17105201550216,491.19193211571,4.3,5.31,4.3,12.98,5.47202,4.5139875760351,4.52060091553649,4.2,4.2,5.17048399503815,5.16820868120102,492.289637978825,494.16424226093,5.49,5.98,NA,4.56886402140879,-0.0279877600156202,0,0,-0.090010094236995
2001-04-01,4.50798064128336,5.17275414357269,491.559174540936,4.4,4.8,3.98,13.14,-45.91664,4.51150215711557,4.5139875760351,4.3,4.2,5.17105201550216,5.17048399503815,491.19193211571,492.289637978825,5.31,5.49,5.47202,4.57093788996736,-0.248783622999742,-0.0279877600156202,-0.0279877600156202,0
2001-05-01,4.50270214974215,5.17784321308016,491.852000518845,4.3,4.21,3.78,12.8,-9.67454,4.50798064128336,4.51150215711557,4.4,4.3,5.17275414357269,5.17105201550216,491.559174540936,491.19193211571,4.8,5.31,-45.91664,4.57187293444492,-0.0731567548005162,-0.248783622999742,-0.248783622999742,-0.0279877600156202
